tid,chembl_id
103126,CHEMBL1075182
103127,CHEMBL1075185
103128,CHEMBL1075196
103130,CHEMBL1075186
103131,CHEMBL1075187
103133,CHEMBL1075188
103134,CHEMBL1075189
103135,CHEMBL1075190
103136,CHEMBL1075191
103137,CHEMBL1075192
103138,CHEMBL1075193
103139,CHEMBL1075194
103140,CHEMBL1075195
103141,CHEMBL1075197
103142,CHEMBL1075092
103143,CHEMBL1075093
103144,CHEMBL1075094
103145,CHEMBL1075095
103146,CHEMBL1075096
103147,CHEMBL1075097
103148,CHEMBL1075098
103149,CHEMBL1075099
103150,CHEMBL1075100
103151,CHEMBL1075101
103152,CHEMBL1075102
103153,CHEMBL1075103
103154,CHEMBL1075104
103155,CHEMBL1075105
103156,CHEMBL1075106
103157,CHEMBL1075107
103158,CHEMBL1075108
103159,CHEMBL1075312
103160,CHEMBL1075313
103161,CHEMBL1075314
103163,CHEMBL1075315
103164,CHEMBL1075316
103165,CHEMBL1075317
103166,CHEMBL1075318
103167,CHEMBL1075319
103168,CHEMBL1075320
103169,CHEMBL1075321
103170,CHEMBL1075322
103171,CHEMBL1075341
103172,CHEMBL1075342
103173,CHEMBL1075343
103174,CHEMBL1075344
103175,CHEMBL1075345
103176,CHEMBL1075346
103177,CHEMBL1075347
103178,CHEMBL1075348
103179,CHEMBL1075349
103180,CHEMBL1075350
103181,CHEMBL1075351
103182,CHEMBL1075352
103183,CHEMBL1075353
103184,CHEMBL1075354
103185,CHEMBL1075355
103186,CHEMBL1075356
103187,CHEMBL1075357
103188,CHEMBL1075358
103189,CHEMBL1075359
103190,CHEMBL1075360
103191,CHEMBL1075361
103192,CHEMBL1075362
103193,CHEMBL1075363
103194,CHEMBL1075364
103196,CHEMBL1075381
103197,CHEMBL1075382
103198,CHEMBL1075383
103199,CHEMBL1075384
103200,CHEMBL1075385
103201,CHEMBL1075386
103202,CHEMBL1075387
103203,CHEMBL1075388
103204,CHEMBL1075389
103205,CHEMBL1075390
103206,CHEMBL1075391
103207,CHEMBL1075392
103208,CHEMBL1075393
103209,CHEMBL1075394
103210,CHEMBL1075395
103211,CHEMBL1075396
103213,CHEMBL1075398
103214,CHEMBL1075399
103215,CHEMBL1075400
103216,CHEMBL1075401
103217,CHEMBL1075402
103218,CHEMBL1075403
103219,CHEMBL1075404
103220,CHEMBL1075405
103221,CHEMBL1075406
103222,CHEMBL1075407
103223,CHEMBL1075408
103224,CHEMBL1075409
103225,CHEMBL1075410
103226,CHEMBL1075411
103227,CHEMBL1075412
103228,CHEMBL1075413
103229,CHEMBL1075414
103230,CHEMBL1075415
103231,CHEMBL1075416
103232,CHEMBL1075417
103233,CHEMBL1075418
103234,CHEMBL1075419
103236,CHEMBL1075421
103237,CHEMBL1075422
103238,CHEMBL1075423
103240,CHEMBL1075425
103241,CHEMBL1075426
103242,CHEMBL1075427
103243,CHEMBL1075428
103244,CHEMBL1075429
103245,CHEMBL1075430
103246,CHEMBL1075431
103247,CHEMBL1075432
103248,CHEMBL1075433
103249,CHEMBL1075434
103250,CHEMBL1075435
103251,CHEMBL1075436
103252,CHEMBL1075437
103253,CHEMBL1075438
103254,CHEMBL1075439
103255,CHEMBL1075440
103256,CHEMBL1075441
103257,CHEMBL1075442
103258,CHEMBL1075443
103259,CHEMBL1075444
103260,CHEMBL1075445
103261,CHEMBL1075446
103262,CHEMBL1075447
103263,CHEMBL1075448
103264,CHEMBL1075449
103265,CHEMBL1075450
103266,CHEMBL1075451
103267,CHEMBL1075452
103268,CHEMBL1075453
103269,CHEMBL1075454
103270,CHEMBL1075455
103271,CHEMBL1075456
103272,CHEMBL1075457
103273,CHEMBL1075458
103274,CHEMBL1075459
103275,CHEMBL1075460
103276,CHEMBL1075461
103277,CHEMBL1075462
103278,CHEMBL1075463
103279,CHEMBL1075464
103280,CHEMBL1075465
103281,CHEMBL1075466
103282,CHEMBL1075467
103283,CHEMBL1075468
103284,CHEMBL1075469
103285,CHEMBL1075470
103286,CHEMBL1075471
103287,CHEMBL1075472
103290,CHEMBL1075475
103291,CHEMBL1075476
103292,CHEMBL1075477
103293,CHEMBL1075478
103294,CHEMBL1075479
103295,CHEMBL1075480
103296,CHEMBL1075481
103297,CHEMBL1075482
103298,CHEMBL1075483
103299,CHEMBL1075484
103300,CHEMBL1075485
103301,CHEMBL1075486
103302,CHEMBL1075487
103303,CHEMBL1075488
103304,CHEMBL1075489
103305,CHEMBL1075490
103306,CHEMBL1075491
103307,CHEMBL1075492
103308,CHEMBL1075493
103309,CHEMBL1075494
103310,CHEMBL1075495
103311,CHEMBL1075496
103312,CHEMBL1075497
103313,CHEMBL1075498
103314,CHEMBL1075499
103315,CHEMBL1075500
103316,CHEMBL1075501
103317,CHEMBL1075502
103318,CHEMBL1075503
103319,CHEMBL1075504
103320,CHEMBL1075505
103323,CHEMBL1075508
103324,CHEMBL1075509
103325,CHEMBL1075510
103326,CHEMBL1075511
103327,CHEMBL1075512
103328,CHEMBL1075513
103329,CHEMBL1075514
103330,CHEMBL1075515
103331,CHEMBL1075516
103332,CHEMBL1075517
103333,CHEMBL1075518
103334,CHEMBL1075519
103335,CHEMBL1075520
103336,CHEMBL1075521
103337,CHEMBL1075522
103338,CHEMBL1075523
103339,CHEMBL1075524
103340,CHEMBL1075525
103341,CHEMBL1075526
103342,CHEMBL1075527
103343,CHEMBL1075528
103344,CHEMBL1075529
103345,CHEMBL1075530
103346,CHEMBL1075531
103347,CHEMBL1075532
103348,CHEMBL1075533
103349,CHEMBL1075534
103350,CHEMBL1075535
103351,CHEMBL1075536
103352,CHEMBL1075537
103353,CHEMBL1075538
103354,CHEMBL1075539
103355,CHEMBL1075540
103356,CHEMBL1075541
103357,CHEMBL1075542
103358,CHEMBL1075543
103359,CHEMBL1075544
103360,CHEMBL1075545
103361,CHEMBL1075546
103362,CHEMBL1075547
103366,CHEMBL1075551
103367,CHEMBL1075552
103368,CHEMBL1075553
103369,CHEMBL1075554
103370,CHEMBL1075555
103371,CHEMBL1075556
103372,CHEMBL1075557
103373,CHEMBL1075558
103375,CHEMBL1075560
103376,CHEMBL1075561
103377,CHEMBL1075562
103378,CHEMBL1075563
103379,CHEMBL1075564
103380,CHEMBL1075565
103381,CHEMBL1075566
103382,CHEMBL1075567
103383,CHEMBL1075568
103384,CHEMBL1075569
103385,CHEMBL1075570
103386,CHEMBL1075571
103387,CHEMBL1075572
103388,CHEMBL1075573
103389,CHEMBL1075574
103390,CHEMBL1075575
103391,CHEMBL1075576
103392,CHEMBL1075577
103393,CHEMBL1075578
103394,CHEMBL1075579
103395,CHEMBL1075580
103396,CHEMBL1075581
103397,CHEMBL1075582
103398,CHEMBL1075583
103399,CHEMBL1075584
103400,CHEMBL1075585
103401,CHEMBL1075586
103402,CHEMBL1075587
103403,CHEMBL1075588
103404,CHEMBL1075589
103405,CHEMBL1075590
103406,CHEMBL1075591
103407,CHEMBL1075592
103408,CHEMBL1075593
103409,CHEMBL1075594
103410,CHEMBL1075595
103411,CHEMBL1075596
103412,CHEMBL1075597
103413,CHEMBL1075598
103414,CHEMBL1075599
103415,CHEMBL1075600
103416,CHEMBL1075601
103417,CHEMBL1075602
103419,CHEMBL1075604
103420,CHEMBL1075605
103421,CHEMBL1075606
103422,CHEMBL1075607
103423,CHEMBL1075608
103424,CHEMBL1075609
103425,CHEMBL1075610
103426,CHEMBL1075611
103427,CHEMBL1075612
103428,CHEMBL1075613
103430,CHEMBL1163101
103431,CHEMBL1163102
103432,CHEMBL1163103
103433,CHEMBL1163104
103434,CHEMBL1163105
103435,CHEMBL1163106
103436,CHEMBL1163107
103437,CHEMBL1163108
103438,CHEMBL1163109
103439,CHEMBL1163110
103440,CHEMBL1163111
103441,CHEMBL1163112
103442,CHEMBL1163113
103443,CHEMBL1163114
103444,CHEMBL1163115
103445,CHEMBL1163116
103446,CHEMBL1163117
103447,CHEMBL1163118
103448,CHEMBL1163119
103449,CHEMBL1163120
103450,CHEMBL1163121
103451,CHEMBL1163122
103452,CHEMBL1163123
103453,CHEMBL1163124
103454,CHEMBL1163125
103455,CHEMBL1163126
103456,CHEMBL1163127
103457,CHEMBL1163128
103458,CHEMBL1163129
103459,CHEMBL1163130
103460,CHEMBL1169591
103461,CHEMBL1169592
103462,CHEMBL1169593
103463,CHEMBL1169594
103464,CHEMBL1169595
103465,CHEMBL1169596
103466,CHEMBL1169597
103467,CHEMBL1169598
103469,CHEMBL1169599
103470,CHEMBL1169600
103471,CHEMBL1229011
103472,CHEMBL1229012
103474,CHEMBL1250341
103475,CHEMBL1250342
103476,CHEMBL1250343
103477,CHEMBL1250344
103478,CHEMBL1250345
103479,CHEMBL1250346
103481,CHEMBL1250348
103482,CHEMBL1250349
103483,CHEMBL1250350
103486,CHEMBL1250353
103489,CHEMBL1250356
103491,CHEMBL1250358
103492,CHEMBL1250359
103493,CHEMBL1250360
103494,CHEMBL1250361
103495,CHEMBL1250362
103496,CHEMBL1250363
103497,CHEMBL1250364
103498,CHEMBL1250365
103499,CHEMBL1250366
103501,CHEMBL1250368
103502,CHEMBL1250369
103503,CHEMBL1250370
103504,CHEMBL1250371
103505,CHEMBL1250372
103506,CHEMBL1250373
103507,CHEMBL1250374
103508,CHEMBL1250375
103509,CHEMBL1250376
103510,CHEMBL1250377
103511,CHEMBL1250378
103512,CHEMBL1250379
103513,CHEMBL1250380
103514,CHEMBL1250381
103515,CHEMBL1250401
103516,CHEMBL1250402
103517,CHEMBL1250403
103518,CHEMBL1250404
103519,CHEMBL1250405
103520,CHEMBL1250406
103521,CHEMBL1250407
103522,CHEMBL1250408
103524,CHEMBL1250410
103525,CHEMBL1250411
103526,CHEMBL1250412
103527,CHEMBL1250413
103529,CHEMBL1250415
103530,CHEMBL1250416
103531,CHEMBL1250417
103532,CHEMBL1255121
103533,CHEMBL1255122
103534,CHEMBL1255123
103535,CHEMBL1255124
103536,CHEMBL1255125
103537,CHEMBL1255126
103538,CHEMBL1255127
103539,CHEMBL1255128
103541,CHEMBL1255130
103542,CHEMBL1255131
103543,CHEMBL1255132
103544,CHEMBL1255133
103545,CHEMBL1255134
103546,CHEMBL1255135
103547,CHEMBL1255136
103548,CHEMBL1255137
103549,CHEMBL1255138
103550,CHEMBL1255139
103552,CHEMBL1255141
103553,CHEMBL1255142
103554,CHEMBL1255143
103555,CHEMBL1255144
103556,CHEMBL1255145
103557,CHEMBL1255146
103558,CHEMBL1255147
103559,CHEMBL1255148
103560,CHEMBL1255149
103561,CHEMBL1255150
103562,CHEMBL1255151
103563,CHEMBL1255152
103564,CHEMBL1255153
103565,CHEMBL1255154
103566,CHEMBL1255155
103567,CHEMBL1255156
103570,CHEMBL1255159
103571,CHEMBL1255160
103572,CHEMBL1255161
103573,CHEMBL1255162
103574,CHEMBL1255163
103575,CHEMBL1255164
103576,CHEMBL1255165
103578,CHEMBL1255167
103579,CHEMBL1275209
103580,CHEMBL1275214
103581,CHEMBL1275219
103584,CHEMBL1275217
103585,CHEMBL1275211
103586,CHEMBL1275218
103587,CHEMBL1275213
103588,CHEMBL1275223
103589,CHEMBL1275220
103590,CHEMBL1275221
103591,CHEMBL1275210
103592,CHEMBL1275216
103593,CHEMBL1275212
103595,CHEMBL1287593
103596,CHEMBL1287594
103597,CHEMBL1287595
103598,CHEMBL1287596
103599,CHEMBL1287597
103600,CHEMBL1287598
103601,CHEMBL1287599
103602,CHEMBL1287600
103603,CHEMBL1287601
103605,CHEMBL1287603
103606,CHEMBL1287604
103607,CHEMBL1287605
103608,CHEMBL1287606
103609,CHEMBL1287607
103610,CHEMBL1287608
103611,CHEMBL1287609
103612,CHEMBL1287610
103613,CHEMBL1287611
103614,CHEMBL1287612
103615,CHEMBL1287613
103616,CHEMBL1287614
103617,CHEMBL1287615
103618,CHEMBL1287616
103619,CHEMBL1287617
103620,CHEMBL1287618
103621,CHEMBL1287619
103622,CHEMBL1287620
103623,CHEMBL1287621
103624,CHEMBL1287622
103625,CHEMBL1287623
103626,CHEMBL1287624
103627,CHEMBL1287625
103628,CHEMBL1287626
103629,CHEMBL1287627
103630,CHEMBL1287628
103631,CHEMBL1287629
103632,CHEMBL1287630
103633,CHEMBL1287631
103634,CHEMBL1287632
103636,CHEMBL1293189
103637,CHEMBL1293190
103638,CHEMBL1293191
103640,CHEMBL1293193
103641,CHEMBL1293194
103642,CHEMBL1293195
103643,CHEMBL1293196
103644,CHEMBL1293197
103645,CHEMBL1293198
103646,CHEMBL1293199
103647,CHEMBL1293200
103649,CHEMBL1293202
103650,CHEMBL1293203
103651,CHEMBL1293204
103652,CHEMBL1293205
103653,CHEMBL1293206
103655,CHEMBL1293222
103657,CHEMBL1293224
103659,CHEMBL1293226
103660,CHEMBL1293227
103661,CHEMBL1293228
103662,CHEMBL1293229
103663,CHEMBL1293230
103664,CHEMBL1293231
103665,CHEMBL1293232
103667,CHEMBL1293234
103668,CHEMBL1293235
103669,CHEMBL1293236
103670,CHEMBL1293237
103671,CHEMBL1293238
103672,CHEMBL1293239
103673,CHEMBL1293240
103676,CHEMBL1293243
103677,CHEMBL1293244
103678,CHEMBL1293245
103679,CHEMBL1293246
103680,CHEMBL1293247
103681,CHEMBL1293248
103682,CHEMBL1293249
103684,CHEMBL1293251
103686,CHEMBL1293253
103687,CHEMBL1293254
103688,CHEMBL1293255
103689,CHEMBL1293256
103690,CHEMBL1293257
103691,CHEMBL1293258
103692,CHEMBL1293259
103693,CHEMBL1293260
103696,CHEMBL1293263
103697,CHEMBL1293264
103698,CHEMBL1293265
103699,CHEMBL1293266
103700,CHEMBL1293267
103702,CHEMBL1293269
103704,CHEMBL1293271
103705,CHEMBL1293272
103707,CHEMBL1293274
103708,CHEMBL1293275
103709,CHEMBL1293276
103710,CHEMBL1293277
103711,CHEMBL1293278
103712,CHEMBL1293279
103713,CHEMBL1293280
103714,CHEMBL1293281
103715,CHEMBL1293282
103716,CHEMBL1293283
103717,CHEMBL1293284
103718,CHEMBL1293285
103719,CHEMBL1293286
103720,CHEMBL1293287
103721,CHEMBL1293288
103722,CHEMBL1293289
103723,CHEMBL1293290
103724,CHEMBL1293291
103725,CHEMBL1293292
103726,CHEMBL1293293
103727,CHEMBL1293294
103728,CHEMBL1293295
103729,CHEMBL1293296
103730,CHEMBL1293297
103731,CHEMBL1293298
103732,CHEMBL1293299
103733,CHEMBL1293300
103734,CHEMBL1293301
103735,CHEMBL1293302
103736,CHEMBL1293303
103737,CHEMBL1293304
103738,CHEMBL1293305
103740,CHEMBL1293307
103741,CHEMBL1293308
103742,CHEMBL1293309
103744,CHEMBL1293311
106312,CHEMBL2366143
103745,CHEMBL1293312
103746,CHEMBL1293313
103747,CHEMBL1293314
103748,CHEMBL1293315
103749,CHEMBL1293316
103750,CHEMBL1293317
103752,CHEMBL1293319
103753,CHEMBL1293320
103755,CHEMBL1613741
103756,CHEMBL1613742
103762,CHEMBL1615321
103763,CHEMBL1615322
103766,CHEMBL1615343
103767,CHEMBL1615381
103768,CHEMBL1615382
103769,CHEMBL1615383
103770,CHEMBL1615384
103772,CHEMBL1615386
103773,CHEMBL1615387
103774,CHEMBL1615388
103778,CHEMBL1626502
103779,CHEMBL1626541
103780,CHEMBL1628461
103781,CHEMBL1628462
103784,CHEMBL1628465
103787,CHEMBL1628468
103788,CHEMBL1628469
103789,CHEMBL1628470
103791,CHEMBL1628472
103792,CHEMBL1628473
103794,CHEMBL1628475
103796,CHEMBL1628477
103797,CHEMBL1628478
103800,CHEMBL1628481
103801,CHEMBL1628482
103818,CHEMBL1641336
103819,CHEMBL1641337
103820,CHEMBL1641338
103821,CHEMBL1641339
103822,CHEMBL1641340
103823,CHEMBL1641341
103824,CHEMBL1641342
103825,CHEMBL1641343
103826,CHEMBL1641344
103827,CHEMBL1641345
103828,CHEMBL1641346
103829,CHEMBL1641347
103830,CHEMBL1641348
103832,CHEMBL1641350
103833,CHEMBL1641351
103834,CHEMBL1641352
103835,CHEMBL1641353
103836,CHEMBL1641354
103837,CHEMBL1641355
103838,CHEMBL1641356
103839,CHEMBL1641357
103840,CHEMBL1641358
103841,CHEMBL1641359
103842,CHEMBL1641360
103843,CHEMBL1641361
103844,CHEMBL1649048
103845,CHEMBL1649049
106313,CHEMBL2366144
103846,CHEMBL1649050
103847,CHEMBL1649051
103848,CHEMBL1649052
103849,CHEMBL1649053
103850,CHEMBL1649054
103851,CHEMBL1649055
103852,CHEMBL1649056
103853,CHEMBL1649057
103854,CHEMBL1649058
103855,CHEMBL1649059
103856,CHEMBL1649060
103857,CHEMBL1667665
103858,CHEMBL1667666
103859,CHEMBL1667667
103860,CHEMBL1667668
103861,CHEMBL1667669
103862,CHEMBL1667670
103863,CHEMBL1667671
103864,CHEMBL1667672
103865,CHEMBL1667673
103866,CHEMBL1667674
103867,CHEMBL1667675
103868,CHEMBL1667676
103869,CHEMBL1667677
103870,CHEMBL1667678
103871,CHEMBL1667679
103872,CHEMBL1667680
103873,CHEMBL1667681
103875,CHEMBL1667683
103876,CHEMBL1667684
103877,CHEMBL1667685
103878,CHEMBL1667686
103879,CHEMBL1667687
103880,CHEMBL1667688
103881,CHEMBL1667689
103882,CHEMBL1667690
103883,CHEMBL1667691
103884,CHEMBL1667692
103885,CHEMBL1667693
103886,CHEMBL1667694
103887,CHEMBL1667695
103888,CHEMBL1667696
103889,CHEMBL1667697
103890,CHEMBL1667698
103891,CHEMBL1667699
103892,CHEMBL1667700
103893,CHEMBL1667701
103894,CHEMBL1667702
103895,CHEMBL1671608
103896,CHEMBL1671609
103897,CHEMBL1671610
103898,CHEMBL1671611
103899,CHEMBL1671612
103900,CHEMBL1671613
103902,CHEMBL1681609
103903,CHEMBL1681610
103904,CHEMBL1681611
103905,CHEMBL1681612
103906,CHEMBL1681613
103907,CHEMBL1681614
103908,CHEMBL1681615
103909,CHEMBL1681616
103910,CHEMBL1681617
103911,CHEMBL1681618
103912,CHEMBL1681619
103913,CHEMBL1681620
103914,CHEMBL1681621
103915,CHEMBL1681622
103916,CHEMBL1681623
103917,CHEMBL1681624
103918,CHEMBL1681625
103919,CHEMBL1681626
103920,CHEMBL1681627
103922,CHEMBL1681629
103923,CHEMBL1681630
103924,CHEMBL1681631
103925,CHEMBL1687677
103926,CHEMBL1687678
103927,CHEMBL1687679
103928,CHEMBL1687680
103929,CHEMBL1687681
103930,CHEMBL1687682
103931,CHEMBL1687683
103932,CHEMBL1687684
103933,CHEMBL1687685
103934,CHEMBL1687686
103935,CHEMBL1697656
103936,CHEMBL1697657
103937,CHEMBL1697658
103939,CHEMBL1697660
103940,CHEMBL1697661
103941,CHEMBL1697662
103942,CHEMBL1697663
103943,CHEMBL1697664
103944,CHEMBL1697665
103945,CHEMBL1697666
103946,CHEMBL1697667
103947,CHEMBL1697668
103948,CHEMBL1697669
103949,CHEMBL1697670
103950,CHEMBL1697671
103952,CHEMBL1697673
103953,CHEMBL1697674
103954,CHEMBL1697675
103955,CHEMBL1697676
103956,CHEMBL1697861
103957,CHEMBL1741161
103958,CHEMBL1741162
103959,CHEMBL1741163
103960,CHEMBL1741164
103961,CHEMBL1741165
103963,CHEMBL1741167
103966,CHEMBL1741170
103967,CHEMBL1741171
103968,CHEMBL1741172
103969,CHEMBL1741173
103970,CHEMBL1741174
103971,CHEMBL1741175
103972,CHEMBL1741176
103974,CHEMBL1741178
103975,CHEMBL1741179
103976,CHEMBL1741180
103979,CHEMBL1741183
103981,CHEMBL1741185
103982,CHEMBL1741186
103983,CHEMBL1741187
103985,CHEMBL1741189
103986,CHEMBL1741190
103987,CHEMBL1741191
103988,CHEMBL1741192
103989,CHEMBL1741193
103990,CHEMBL1741194
103991,CHEMBL1741195
103994,CHEMBL1741198
103996,CHEMBL1741200
103997,CHEMBL1741201
103998,CHEMBL1741202
103999,CHEMBL1741203
104000,CHEMBL1741204
104001,CHEMBL1741205
104003,CHEMBL1741207
104004,CHEMBL1741208
104005,CHEMBL1741209
104006,CHEMBL1741210
104008,CHEMBL1741212
104009,CHEMBL1741213
104010,CHEMBL1741214
104011,CHEMBL1741215
104012,CHEMBL1741216
104013,CHEMBL1741217
104015,CHEMBL1741219
104016,CHEMBL1741220
104017,CHEMBL1741221
104019,CHEMBL1741261
104020,CHEMBL1741262
104021,CHEMBL1741263
104023,CHEMBL1741265
104024,CHEMBL1741266
104029,CHEMBL1741305
104033,CHEMBL1741309
104062,CHEMBL1743121
104063,CHEMBL1743122
104064,CHEMBL1743123
104065,CHEMBL1743124
104066,CHEMBL1743125
104067,CHEMBL1743126
104068,CHEMBL1743127
104069,CHEMBL1743128
104070,CHEMBL1743129
104071,CHEMBL1743183
104072,CHEMBL1743184
104073,CHEMBL1743185
104074,CHEMBL1743186
104075,CHEMBL1743244
104076,CHEMBL1743291
104077,CHEMBL1743292
104078,CHEMBL1743293
104079,CHEMBL1743294
104080,CHEMBL1743295
104081,CHEMBL1743296
104082,CHEMBL1743297
104083,CHEMBL1743298
104084,CHEMBL1743316
104085,CHEMBL1743317
106314,CHEMBL2366145
104086,CHEMBL1743318
104087,CHEMBL1743319
104088,CHEMBL1743320
104089,CHEMBL1743321
104092,CHEMBL1743541
104093,CHEMBL1743542
104094,CHEMBL1744485
104095,CHEMBL1744486
104096,CHEMBL1744487
104097,CHEMBL1744488
104098,CHEMBL1744489
104099,CHEMBL1744490
104100,CHEMBL1744491
104101,CHEMBL1744492
104103,CHEMBL1744522
104104,CHEMBL1744523
104105,CHEMBL1744524
104106,CHEMBL1744525
104107,CHEMBL1744526
104108,CHEMBL1744527
104109,CHEMBL1744528
104110,CHEMBL1764933
104111,CHEMBL1764934
104112,CHEMBL1764935
104113,CHEMBL1764936
104114,CHEMBL1764937
104115,CHEMBL1764938
104117,CHEMBL1764940
104118,CHEMBL1764941
104119,CHEMBL1764942
104120,CHEMBL1764943
104121,CHEMBL1764944
104122,CHEMBL1764945
104123,CHEMBL1764946
104124,CHEMBL1770032
104125,CHEMBL1770033
104126,CHEMBL1770034
104127,CHEMBL1770035
104128,CHEMBL1770036
104129,CHEMBL1770037
104131,CHEMBL1770039
104132,CHEMBL1770040
104133,CHEMBL1770041
104134,CHEMBL1770042
104135,CHEMBL1770043
104136,CHEMBL1770044
104137,CHEMBL1770045
104138,CHEMBL1770046
104139,CHEMBL1770047
104140,CHEMBL1772926
104141,CHEMBL1772927
104142,CHEMBL1772928
104143,CHEMBL1772929
104144,CHEMBL1772930
104145,CHEMBL1772931
104146,CHEMBL1772932
104147,CHEMBL1777664
104148,CHEMBL1777665
104149,CHEMBL1781857
104150,CHEMBL1781858
104151,CHEMBL1781859
104152,CHEMBL1781860
104153,CHEMBL1781861
104154,CHEMBL1781862
104156,CHEMBL1781864
104157,CHEMBL1781865
104158,CHEMBL1781866
104159,CHEMBL1781867
104160,CHEMBL1781868
104161,CHEMBL1781869
104162,CHEMBL1781870
104163,CHEMBL1795081
104164,CHEMBL1795082
104165,CHEMBL1795083
104166,CHEMBL1795084
104167,CHEMBL1795085
104168,CHEMBL1795086
104169,CHEMBL1795087
104170,CHEMBL1795088
104171,CHEMBL1795089
104172,CHEMBL1795090
104173,CHEMBL1795091
104174,CHEMBL1795092
104175,CHEMBL1795093
104176,CHEMBL1795094
104177,CHEMBL1795095
104178,CHEMBL1795096
104180,CHEMBL1795098
104181,CHEMBL1795101
104182,CHEMBL1795102
104183,CHEMBL1795103
104184,CHEMBL1795104
104185,CHEMBL1795105
104186,CHEMBL1795106
104187,CHEMBL1795107
104188,CHEMBL1795108
104189,CHEMBL1795109
104191,CHEMBL1795111
104192,CHEMBL1795112
104193,CHEMBL1795113
104194,CHEMBL1795114
104195,CHEMBL1795115
104196,CHEMBL1795116
104197,CHEMBL1795117
104198,CHEMBL1795118
104199,CHEMBL1795119
104200,CHEMBL1795120
104201,CHEMBL1795121
104202,CHEMBL1795122
104203,CHEMBL1795123
104204,CHEMBL1795124
104205,CHEMBL1795125
104206,CHEMBL1795126
104207,CHEMBL1795127
104208,CHEMBL1795128
104209,CHEMBL1795129
104210,CHEMBL1795130
104211,CHEMBL1795131
104212,CHEMBL1795132
104214,CHEMBL1795134
104215,CHEMBL1795135
104216,CHEMBL1795136
104217,CHEMBL1795137
104218,CHEMBL1795138
104219,CHEMBL1795139
104220,CHEMBL1795140
104221,CHEMBL1795141
104222,CHEMBL1795142
104223,CHEMBL1795143
104224,CHEMBL1795144
104225,CHEMBL1795145
104226,CHEMBL1795146
104227,CHEMBL1795147
104228,CHEMBL1795148
104229,CHEMBL1795149
104230,CHEMBL1795150
104231,CHEMBL1795151
104232,CHEMBL1795152
104233,CHEMBL1795153
104234,CHEMBL1795154
104235,CHEMBL1795155
104236,CHEMBL1795156
104237,CHEMBL1795157
104238,CHEMBL1795158
104239,CHEMBL1795159
104240,CHEMBL1795160
104241,CHEMBL1795161
104242,CHEMBL1795162
104243,CHEMBL1795163
104244,CHEMBL1795164
104245,CHEMBL1795165
104246,CHEMBL1795166
104247,CHEMBL1795167
104248,CHEMBL1795168
104249,CHEMBL1795169
104250,CHEMBL1795170
104251,CHEMBL1795171
104252,CHEMBL1795172
104253,CHEMBL1795173
104254,CHEMBL1795174
104255,CHEMBL1795175
104256,CHEMBL1795176
104257,CHEMBL1795177
104258,CHEMBL1795178
104259,CHEMBL1795179
104260,CHEMBL1795180
104261,CHEMBL1795181
104262,CHEMBL1795182
104263,CHEMBL1795183
104264,CHEMBL1795184
104265,CHEMBL1795185
104266,CHEMBL1795186
104267,CHEMBL1795187
104268,CHEMBL1795188
104269,CHEMBL1795189
104271,CHEMBL1795191
104272,CHEMBL1795192
104273,CHEMBL1795193
104274,CHEMBL1795194
104275,CHEMBL1795195
106315,CHEMBL2366146
104276,CHEMBL1795196
104277,CHEMBL1795197
104278,CHEMBL1795198
104279,CHEMBL1795199
104280,CHEMBL1795200
104281,CHEMBL1907587
104282,CHEMBL1907588
104283,CHEMBL1907589
104284,CHEMBL1907590
104285,CHEMBL1907591
104286,CHEMBL1907592
104287,CHEMBL1907593
104288,CHEMBL1907594
104289,CHEMBL1907595
104290,CHEMBL1907596
104291,CHEMBL1907597
104292,CHEMBL1907598
104293,CHEMBL1907599
104294,CHEMBL1907600
104295,CHEMBL1907601
104296,CHEMBL1907602
104297,CHEMBL1907603
104298,CHEMBL1907604
104299,CHEMBL1907605
104300,CHEMBL1907606
104301,CHEMBL1907607
104302,CHEMBL1907608
104303,CHEMBL1907609
104304,CHEMBL1907610
104305,CHEMBL1907611
104306,CHEMBL1907981
104307,CHEMBL1907982
104308,CHEMBL1907983
104309,CHEMBL1907984
104310,CHEMBL1907985
104311,CHEMBL1907986
104312,CHEMBL1908381
104313,CHEMBL1908382
104314,CHEMBL1908383
104315,CHEMBL1908384
104316,CHEMBL1908385
104317,CHEMBL1908386
104318,CHEMBL1908387
104319,CHEMBL1908388
104320,CHEMBL1908389
104321,CHEMBL1909043
104322,CHEMBL1909044
104324,CHEMBL1909241
104325,CHEMBL1909242
104326,CHEMBL1909481
104327,CHEMBL1909482
104328,CHEMBL1909483
104329,CHEMBL1909484
104330,CHEMBL1909485
104331,CHEMBL1909486
104332,CHEMBL1909487
104333,CHEMBL1909488
104334,CHEMBL1909489
104335,CHEMBL1909490
104336,CHEMBL1909491
106316,CHEMBL2366147
104356,CHEMBL1914260
104357,CHEMBL1914261
104358,CHEMBL1914262
104359,CHEMBL1914263
104361,CHEMBL1914265
104362,CHEMBL1914266
104363,CHEMBL1914267
104364,CHEMBL1914268
104365,CHEMBL1914269
104366,CHEMBL1914270
104367,CHEMBL1914271
104368,CHEMBL1914272
104369,CHEMBL1914273
104370,CHEMBL1914274
104371,CHEMBL1914275
104372,CHEMBL1914276
104375,CHEMBL1914279
104376,CHEMBL1914280
104377,CHEMBL1921661
104378,CHEMBL1921662
104379,CHEMBL1921663
